Date;Price;Open;High;Low;Vol.;Change %
11/20/2019;11,425;11,400;11,425;11,350;2.80M;0.00%
11/19/2019;11,425;11,400;11,425;11,250;7.52M;0.22%
11/18/2019;11,400;11,400;11,450;11,300;3.47M;0.00%
11/15/2019;11,400;11,350;11,425;11,350;8.35M;0.00%
11/14/2019;11,400;11,475;11,500;11,325;13.00M;-0.65%
11/13/2019;11,475;11,400;11,475;11,325;3.09M;0.66%
11/12/2019;11,400;11,400;11,425;11,300;6.23M;0.00%
11/11/2019;11,400;11,300;11,475;11,300;9.71M;1.11%
11/08/2019;11,275;10,775;11,300;10,750;8.19M;4.40%
11/07/2019;10,800;11,250;11,300;10,800;6.65M;-3.79%
11/06/2019;11,225;11,250;11,325;11,100;6.11M;0.22%
11/05/2019;11,200;11,300;11,425;11,100;9.27M;-1.32%
11/04/2019;11,350;11,625;11,650;11,325;4.04M;-2.37%
11/01/2019;11,625;11,750;11,750;11,575;3.64M;0.00%
10/31/2019;11,625;11,650;11,725;11,575;6.23M;-0.43%
10/30/2019;11,675;11,850;11,850;11,600;5.00M;0.65%
10/29/2019;11,600;11,675;11,700;11,500;4.85M;-0.85%
10/28/2019;11,700;11,450;11,725;11,350;2.73M;2.41%
10/25/2019;11,425;11,575;11,700;11,200;5.17M;-1.51%
10/24/2019;11,600;11,500;11,625;11,450;8.82M;0.87%
10/23/2019;11,500;11,425;11,525;11,300;5.82M;0.66%
10/22/2019;11,425;11,500;11,525;11,375;5.06M;0.22%
10/21/2019;11,400;11,275;11,600;11,250;4.68M;1.11%
10/18/2019;11,275;11,575;11,600;11,250;5.14M;-2.38%
10/17/2019;11,550;11,325;11,550;11,325;4.47M;1.99%
10/16/2019;11,325;11,400;11,600;11,250;8.77M;-0.44%
10/15/2019;11,375;11,550;11,625;11,325;3.91M;-1.94%
10/14/2019;11,600;11,650;11,750;11,550;6.41M;-0.22%
10/11/2019;11,625;11,550;11,675;11,525;6.72M;1.53%
10/10/2019;11,450;11,875;11,875;11,350;9.48M;-4.58%
10/09/2019;12,000;12,500;12,500;11,975;3.14M;-3.23%
10/08/2019;12,400;12,400;12,400;12,275;2.94M;1.02%
10/07/2019;12,275;12,225;12,350;12,150;1.42M;0.41%
10/04/2019;12,225;12,275;12,325;12,150;1.30M;0.20%
10/03/2019;12,200;12,275;12,400;11,700;6.46M;0.00%
10/02/2019;12,200;11,975;12,550;11,975;3.77M;2.31%
10/01/2019;11,925;11,950;11,975;11,875;2.71M;-0.83%
09/30/2019;12,025;11,950;12,025;11,900;3.42M;0.63%
09/27/2019;11,950;12,000;12,000;11,875;2.94M;-0.42%
09/26/2019;12,000;11,900;12,050;11,875;4.71M;1.69%
09/25/2019;11,800;11,800;11,850;11,600;4.01M;0.00%
09/24/2019;11,800;11,950;11,975;11,725;2.09M;-0.63%
09/23/2019;11,875;11,950;11,975;11,850;2.44M;-0.63%
09/20/2019;11,950;11,925;11,950;11,775;8.73M;0.42%
09/19/2019;11,900;11,975;11,975;11,850;2.16M;0.21%
09/18/2019;11,875;11,950;12,000;11,850;2.63M;-0.63%
09/17/2019;11,950;11,900;12,000;11,875;5.11M;1.06%
09/16/2019;11,825;11,500;11,875;11,475;6.07M;1.94%
09/13/2019;11,600;11,800;11,825;11,550;4.97M;-2.73%
09/12/2019;11,925;12,000;12,025;11,850;2.16M;-0.21%
09/11/2019;11,950;12,025;12,050;11,850;5.86M;-0.62%
09/10/2019;12,025;11,850;12,025;11,825;4.55M;1.48%
09/09/2019;11,850;11,900;11,950;11,800;2.64M;-0.42%
09/06/2019;11,900;12,000;12,000;11,775;2.32M;-0.83%
09/05/2019;12,000;11,775;12,000;11,700;4.23M;0.00%
09/04/2019;12,000;12,100;12,100;11,975;5.76M;0.00%
09/03/2019;12,000;11,975;12,025;11,850;2.46M;0.21%
09/02/2019;11,975;12,100;12,100;11,950;2.15M;-0.62%
08/30/2019;12,050;12,100;12,100;11,950;7.50M;0.42%
08/29/2019;12,000;11,825;12,050;11,825;12.31M;1.48%
08/28/2019;11,825;11,900;11,950;11,775;8.96M;0.64%
08/27/2019;11,750;11,850;11,850;11,725;12.49M;0.00%
08/26/2019;11,750;11,675;11,775;11,250;6.61M;-0.21%
08/23/2019;11,775;12,075;12,075;11,700;7.94M;-0.42%
08/22/2019;11,825;11,900;11,900;11,800;7.63M;0.21%
08/21/2019;11,800;11,875;11,900;11,725;7.29M;-0.84%
08/20/2019;11,900;11,800;11,950;11,600;11.36M;3.25%
08/19/2019;11,525;11,625;12,125;11,475;7.92M;-0.86%
08/16/2019;11,625;10,750;11,650;10,750;7.04M;1.09%
08/15/2019;11,500;11,100;11,500;11,050;7.79M;1.32%
08/14/2019;11,350;11,400;11,400;11,275;4.99M;0.89%
08/13/2019;11,250;11,500;11,500;11,175;7.80M;-0.22%
08/12/2019;11,275;11,350;11,450;11,225;2.86M;-0.22%
08/09/2019;11,300;11,275;11,350;11,200;4.16M;1.12%
08/08/2019;11,175;11,100;11,500;11,100;7.46M;-0.45%
08/07/2019;11,225;10,875;11,900;10,850;8.65M;4.18%
08/06/2019;10,775;10,875;10,875;10,625;7.51M;-0.92%
08/05/2019;10,875;10,800;11,175;10,725;10.26M;0.23%
08/02/2019;10,850;10,600;10,875;10,600;6.84M;1.40%
08/01/2019;10,700;10,700;10,825;10,575;5.75M;0.00%
07/31/2019;10,700;10,700;10,725;10,600;9.35M;0.71%
07/30/2019;10,625;10,350;10,625;10,325;6.84M;0.71%
07/29/2019;10,550;10,600;10,600;10,150;4.66M;-0.24%
07/26/2019;10,575;10,675;10,775;10,250;5.09M;-1.17%
07/25/2019;10,700;10,600;10,825;10,575;4.39M;1.18%
07/24/2019;10,575;10,775;10,775;10,550;2.57M;-1.40%
07/23/2019;10,725;10,650;10,825;10,625;3.79M;0.70%
07/22/2019;10,650;10,850;10,850;10,550;2.23M;-1.84%
07/19/2019;10,850;10,800;10,850;10,725;4.50M;1.17%
07/18/2019;10,725;10,625;10,825;10,575;3.14M;0.94%
07/17/2019;10,625;10,425;10,650;10,350;4.66M;1.92%
07/16/2019;10,425;10,375;10,425;10,300;2.89M;0.48%
07/15/2019;10,375;10,400;10,400;10,275;3.80M;0.97%
07/12/2019;10,275;10,250;10,400;10,200;4.94M;0.24%
07/11/2019;10,250;10,075;10,250;10,075;4.96M;1.23%
07/10/2019;10,125;10,050;10,150;10,025;4.13M;0.25%
07/09/2019;10,100;9,950;10,125;9,950;2.96M;0.75%
07/08/2019;10,025;10,100;10,125;10,000;3.22M;-0.74%
07/05/2019;10,100;10,025;10,150;10,025;4.86M;0.00%
07/04/2019;10,100;10,075;10,125;10,075;1.19M;-0.25%
07/03/2019;10,125;10,000;10,125;10,000;3.02M;0.00%
07/02/2019;10,125;10,000;10,150;9,950;2.92M;0.00%
07/01/2019;10,125;10,175;10,175;10,025;1.81M;-0.25%
06/28/2019;10,150;10,200;10,200;10,150;5.16M;0.00%
06/27/2019;10,150;10,050;10,175;10,000;4.23M;1.00%
06/26/2019;10,050;9,950;10,150;9,925;4.28M;0.50%
06/25/2019;10,000;9,975;10,100;9,875;24.64M;0.50%
06/24/2019;9,950;10,000;10,025;9,925;1.98M;-0.75%
06/21/2019;10,025;10,250;10,250;9,950;12.67M;-1.23%
06/20/2019;10,150;10,125;10,175;10,050;4.72M;0.25%
