Date;Price;Open;High;Low;Vol.;Change %
01/30/2023;1,270;1,270;1,285;1,250;1.49M;0.00%
01/27/2023;1,270;1,320;1,320;1,270;1.63M;-1.93%
01/26/2023;1,295;1,385;1,400;1,295;1.73M;-4.78%
01/25/2023;1,360;1,295;1,360;1,295;1.68M;5.02%
01/24/2023;1,295;1,280;1,300;1,280;119.80K;1.17%
01/20/2023;1,280;1,285;1,285;1,270;537.70K;-0.39%
01/19/2023;1,285;1,285;1,300;1,285;490.30K;-0.77%
01/18/2023;1,295;1,265;1,300;1,265;1.92M;2.37%
01/17/2023;1,265;1,280;1,280;1,265;1.87M;-1.17%
01/16/2023;1,280;1,270;1,280;1,260;865.70K;0.79%
01/13/2023;1,270;1,260;1,270;1,260;325.30K;0.40%
01/12/2023;1,265;1,270;1,270;1,260;249.70K;-0.39%
01/11/2023;1,270;1,265;1,275;1,250;565.60K;0.40%
01/10/2023;1,265;1,270;1,270;1,260;391.80K;-0.39%
01/09/2023;1,270;1,275;1,275;1,260;473.60K;-0.39%
01/06/2023;1,275;1,265;1,275;1,245;386.50K;0.79%
01/05/2023;1,265;1,270;1,280;1,250;361.60K;-1.17%
01/04/2023;1,280;1,275;1,300;1,255;214.70K;0.39%
01/03/2023;1,275;1,260;1,300;1,260;58.60K;1.19%
01/02/2023;1,260;1,260;1,290;1,260;279.40K;0.00%
12/30/2022;1,260;1,290;1,320;1,260;591.40K;-0.40%
12/29/2022;1,265;1,275;1,285;1,265;15.70K;-0.78%
12/28/2022;1,275;1,250;1,280;1,250;351.60K;0.79%
12/27/2022;1,265;1,255;1,280;1,255;33.10K;1.20%
12/26/2022;1,250;1,290;1,290;1,250;256.10K;-1.57%
12/23/2022;1,270;1,290;1,295;1,270;34.70K;-0.78%
12/22/2022;1,280;1,260;1,300;1,255;555.60K;1.59%
12/21/2022;1,260;1,235;1,270;1,235;287.40K;2.44%
12/20/2022;1,230;1,240;1,255;1,225;374.10K;-1.99%
12/19/2022;1,255;1,290;1,290;1,225;662.40K;-3.09%
